Principal_Component_1,Principal_Component_2
1.866456393276614,0.43850998812410263
2.371556665765179,0.8025832474533922
2.8724205086001433,0.46713967418215424
1.6850088885177548,1.7325710383842339
2.13807281653551,-0.030234283400959856
2.664396259112479,0.6834179777833689
2.3856425969133435,-1.1459567927780783
1.8093349442658708,-0.4222385928031245
1.9168825412148778,0.7069999936549671
2.037911815363057,0.8655806006287078
1.8511961340079217,-0.3347731303793706
2.1502855639553724,-0.10405546330830659
1.8784930494258592,-1.6077427534889084
2.193705074439335,-0.40103484183285626
2.141658474129558,0.9099775753657926
2.367803292829939,0.5794141696767386
2.9209204909540865,0.5048774378557398
2.076196867591594,0.02441051830711673
2.538342082347451,-0.0084384840490016
2.3909265445760823,-0.7144339678843996
2.5120400317879783,0.7027986249905546
2.6072158126196787,0.4192653299331169
2.071159608241495,0.4848638589118034
2.634717978049289,-0.5731639247602228
2.5447197795710257,-2.271117235913482
2.5313629945921847,1.124929118007542
2.625133774403631,-0.5233977261159463
3.452487666998444,-0.918600363725731
2.3272542339751134,0.6956293089518196
2.3288481562205328,-0.4359144694462593
2.2483895912965566,1.0801735051022983
1.9624819781824585,0.6243157626712895
2.2475626434861407,0.687011475383491
2.8571782502093312,-1.4448261010193189
2.8930082712472527,1.2467658553972683
2.468770931274642,0.24381468855939536
2.224837397596052,-0.41302894835192683
2.7544934330979056,0.12489866959031268
2.247987254435691,-1.8775815395334443
2.883384033134126,0.4007256277340492
2.5238856651073904,-1.0964451075765258
1.8455775664161977,-1.4384931621233954
2.9927299532872524,-1.6063248408547468
3.0721075621013774,1.1447580291855781
2.2779022788345924,-0.6833739142675009
2.6209420819747145,1.5698118140094575
2.5898759921727885,-0.5821524475532119
2.58996558698962,-1.8035027603271954
2.778471116589536,-1.1871310095005283
3.310055208606481,1.2703362270616763
2.578707408990466,-0.18981648679536534
2.3519015898769395,-0.6020529301128292
1.9247567626453466,0.14065670928992471
2.1520674763891825,0.4992199375779213
2.252524386537573,1.1454769794749515
3.2145825059471234,1.4911825085185526
2.299057545795816,-0.4003250679219178
2.6644459314914726,-1.408743531645167
2.2596818680045683,-0.44996532911341514
3.1801197203131646,0.24566927206357936
3.4449938527717476,-1.0225693716935504
2.4553059554924124,-1.027569457823635
2.9416335234145703,0.319831379886584
2.978547093766286,-0.07322207058572752
2.9398387458877346,0.008017393335793379
3.077979711665784,-0.8079042849533912
2.7610359963231037,-0.263992827062444
2.1787891597323883,-0.9863542787175512
2.606323363341898,0.9086150896177927
2.96554446084934,1.058215247837292
2.9141716096377857,-1.9504301910463555
2.5722799919598316,-0.989913449117791
3.140243818687881,-1.5880827728862705
2.5586811077889973,-0.6914155768814231
2.7116418018078687,-0.10107378954205308
2.7831968218311225,-1.535758022719981
2.698339459792189,-0.9915654735209427
2.2038206814262944,-1.0644572863597854
2.882799884574727,0.1958580087093592
2.0222441432731446,0.049017005562000594
2.7726101000258256,-0.7792317958964974
2.4816019977014068,0.15566168401459385
2.4480464873084835,-0.5946683997626274
2.8052584964848717,-0.3014993875965359
2.6196906218718707,1.7199191887990886
2.2947592454818917,1.3780949256148016
2.176278159193961,-1.3878325993079557
2.7329811053873265,0.8431479161058014
2.581572036005495,0.8266807941260559
2.8641315435847408,-1.207855836895498
2.1328172628041715,0.8318940352843072
2.5455580676489378,1.5793473534975715
2.625665145910766,-1.1970811548771643
2.585543953168583,-0.968983683766138
2.257402806965301,1.0404107178445954
2.533749724426671,0.25927521370673556
2.2026742005550144,0.5619183718295494
2.307108801107956,0.33509088705206175
1.9574758763947246,0.38711211860494954
2.262773345897408,-1.403381196072026
2.249130261504232,1.0829071145946518
1.600406300202718,1.200452055566403
2.2500051437373383,-0.25909046693171944
1.7217607762918106,-0.06343753502661839
2.2082963691264506,-1.6057742713772092
1.387653145369546,0.5170284213022919
2.247867049324848,0.5687306412521493
2.0109506579203096,-0.07768585135237382
2.267784725861047,1.1666618321874482
2.2019988333632408,-0.3710823410034488
2.092226128136093,0.5640124633051745
2.850854378084047,-1.0792304998105864
1.621008128978275,-0.050055123428852606
1.1473737629023224,-0.20531713502684723
1.6721156399712718,0.22782250905361126
1.7796510272939285,-0.40410831074399606
1.263379264356876,-0.1511009731139886
2.322293161517228,0.8435698533382493
2.138874795046786,-0.47487937561739635
1.6310493641473762,-1.69339890360535
1.3631720674019656,1.8055647965419939
2.068077362940465,1.4297557947774375
2.226942300512599,-1.365091745142867
1.6466443340369012,0.7070670786624784
2.397896388806294,-0.532977519867155
1.2061525669388897,0.2606121059741981
1.0785280447818102,0.2900666677013426
1.562330652578526,-0.262952300725038
1.6238188801390898,-0.8311771556794539
1.772773015898242,-0.7332904351509945
1.5072718533369878,-0.9682051326543428
1.4199273291435208,-0.8736096884914678
1.296915938909824,-0.08941491352410162
1.860216885924288,-0.7501255914719204
1.5121794861256195,0.6996586026322017
1.728881331160818,1.5481276240135533
1.551655706381399,-0.613302015116071
1.5199211716898657,0.2420071288836469
1.5546816220765534,0.514067070546713
1.6075644979095716,0.48309830509810847
1.0726674710786779,0.08315489346206556
1.5260755020932224,0.7768476774405128
1.320341879725186,0.49674457461451493
1.2310105346043902,-1.290220620438787
1.0696150418075916,0.902257691069248
1.5584159019550683,0.9268886726291574
0.8039915417216593,-0.8025380141201345
1.4255645981875922,0.04714449842124324
1.0365408720328737,0.7093233386670794
0.6124049434794367,-0.22911775917754268
1.0445269766699856,1.1159580281514128
1.2056814189946876,2.4522281005595348
1.3212942204798168,-0.821355409557563
0.38481387894050545,-1.438912430257453
0.36807938089848313,0.32149015047693474
0.31447937433577344,0.7424657022296473
0.45996025473449903,-0.23917973737340836
-0.044224351867769254,1.5068318030107317
-0.3286154496598847,-1.3902348049399968
0.6491459842863422,0.7332675718152516
0.9104830883598701,-0.6269955238538557
0.9228591929203647,1.7950226880273095
0.6535632831847703,2.069538151822687
0.40792963253850784,-0.7939203594478588
0.5738273347055465,-0.5708148233435251
0.383821425858747,0.8905554162552434
0.8746902638254109,-0.3912538210917513
0.735721534667895,-0.03855814859383024
-0.03142854756800129,0.03939044847128532
0.17936130445962783,-1.9929752199969653
0.29716187964612506,-0.004844335146977049
-0.5302021032396291,-0.7182225258093873
0.06465140997362429,-0.5054016326423918
0.13815603475690633,1.5086148326527464
-0.3670830935027045,-1.3019067821949946
-0.0054917843301413895,0.8569491127691826
0.8540755646020916,-0.2779176618862108
0.34431414811727323,-0.28021801220232995
0.06107664573772727,0.8288120966349452
0.4425222138165314,0.363462921439604
